detail_id,transaction_id,item_id,quantity,payment_date,customer_id,customer_name,registration_date,email,gender,age,birth,pref,item_name,item_price,price
1706,T0000001733,S001,2,2019-03-15 15:18:16,AS335390,ÀÌÃ¤¸°,2019-03-03 21:28,nagasawa_tatsuya@example.com,M,27,1991-10-18,ÀÎÃµ±¤¿ª½Ã,PC-A,50000,100000
1707,T0000001734,S003,1,2019-03-15 16:24:17,OA393462,±èÅÂ¿Ï,2019-01-22 14:54,moriya_satoshi@example.com,M,72,1947-02-26,ÀÎÃµ±¤¿ª½Ã,PC-C,120000,120000
1708,T0000001735,S002,1,2019-03-15 17:38:24,OA377206,±è¹Î½Ä,2019-02-14 11:46,kannzaki_seiichi@example.com,M,74,1945-02-27,¼­¿ïÆ¯º°½Ã,PC-B,85000,85000
1709,T0000001736,S004,1,2019-03-15 18:31:26,HI446535,ÀÌÈ¿Á¤,2019-03-09 7:08,itami_katsumi@example.com,M,25,1994-04-30,¼­¿ïÆ¯º°½Ã,PC-D,180000,180000
1710,T0000001737,S003,1,2019-03-15 19:42:15,OA782311,ÀÌ±â¹®,2019-02-28 9:05,tamada_hikaru@example.com,M,24,1995-03-15,±¤ÁÖ±¤¿ª½Ã,PC-C,120000,120000
1711,T0000001738,S001,1,2019-03-15 20:01:28,GD850501,±èÀ±¿À,2019-02-02 7:35,igarashi_satomi@example.com,F,61,1958-06-21,´ëÀü±¤¿ª½Ã,PC-A,50000,50000
1712,T0000001739,S005,1,2019-03-15 20:54:26,HI637417,±èÇÏ°â,2019-01-30 4:35,yamano_ryouko@example.com,F,60,1958-09-11,¼­¿ïÆ¯º°½Ã,PC-E,210000,210000
1713,T0000001740,S001,2,2019-03-15 20:54:38,HD101700,ÀÌÀ¯¿ø,2019-02-20 22:42,sasahara_nao@example.com,F,49,1970-01-07,ºÎ»ê±¤¿ª½Ã,PC-A,50000,100000
1714,T0000001741,S004,1,2019-03-15 21:10:37,HD319220,±è¼±ºó,2019-02-02 13:16,fukuzawa_noriko@example.com,F,42,1977-04-07,¼­¿ïÆ¯º°½Ã,PC-D,180000,180000
1715,T0000001742,S002,1,2019-03-15 21:11:43,IK466573,±èº´ÁØ,2019-01-22 18:27,uchino_kazuhisa@example.com,M,74,1945-07-30,¿ï»ê±¤¿ª½Ã,PC-B,85000,85000
1716,T0000001743,S001,1,2019-03-15 22:03:15,AS352269,ÀÌ¿ìÁ¦,2019-02-28 11:23,kannbara_yoshino@example.com,F,30,1988-08-09,±¤ÁÖ±¤¿ª½Ã,PC-A,50000,50000
1717,T0000001744,S005,1,2019-03-15 23:12:24,PL980829,±è¿ëÁÖ,2019-02-16 11:34,matsuda_shunji@example.com,M,66,1953-05-04,´ëÀü±¤¿ª½Ã,PC-E,210000,210000
1718,T0000001745,S005,1,2019-03-15 23:14:09,HI626820,±èÀ±ÇÏ,2019-02-15 19:52,fukawa_yutaka@example.com,M,77,1942-02-02,ÀÎÃµ±¤¿ª½Ã,PC-E,210000,210000
1719,T0000001746,S005,1,2019-03-16 00:41:02,HI525283,±è¿ì¿µ,2019-01-10 17:11,ooniwa_shun@example.com,F,24,1995-01-31,´ë±¸±¤¿ª½Ã,PC-E,210000,210000
1720,T0000001747,S002,1,2019-03-16 01:15:31,HD622485,±è¿¹°Ç,2019-01-19 18:57,sanada_yuuji@example.com,M,44,1975-05-25,´ë±¸±¤¿ª½Ã,PC-B,85000,85000
1721,T0000001748,S005,1,2019-03-16 01:43:08,HD459783,±è½ÃÈ¯,2019-01-07 14:28,fukikoshi_miki@example.com,F,48,1971-04-02,ÀÎÃµ±¤¿ª½Ã,PC-E,210000,210000
1722,T0000001749,S003,1,2019-03-16 02:16:46,TS409844,±è±âÁÖ,2019-02-10 11:52,nishiaki_hiroshi@example.com,M,77,1941-11-13,´ë±¸±¤¿ª½Ã,PC-C,120000,120000
1723,T0000001750,S005,1,2019-03-16 03:04:44,AS547635,±è°Ç¹Î,2019-01-27 9:50,tsuduki_yuuta@example.com,M,76,1943-05-24,¼­¿ïÆ¯º°½Ã,PC-E,210000,210000
1724,T0000001751,S004,1,2019-03-16 03:30:16,HI246920,±è¿¬¼º,2019-02-10 19:47,terasawa_tomoka@example.com,F,57,1961-12-15,´ë±¸±¤¿ª½Ã,PC-D,180000,180000
1725,T0000001752,S001,1,2019-03-16 03:30:34,IK907713,±èÀÌµç,2019-01-09 17:50,oosaka_hikari@example.com,F,31,1988-07-07,±¤ÁÖ±¤¿ª½Ã,PC-A,50000,50000
1726,T0000001753,S003,1,2019-03-16 05:35:19,IK661529,±èÁöÈ¯,2019-01-02 5:00,kikuta_yuu@example.com,M,56,1963-03-26,ÀÎÃµ±¤¿ª½Ã,PC-C,120000,120000
1727,T0000001754,S005,1,2019-03-16 06:22:14,GD227601,±è¼­ÀÎ,2019-02-09 3:36,ichimura_eiichi@example.com,M,46,1973-06-30,¼­¿ïÆ¯º°½Ã,PC-E,210000,210000
1728,T0000001755,S004,1,2019-03-16 06:55:21,GD719026,ÀÌ¿¬¿í,2019-02-25 18:08,sano_shou@example.com,M,27,1992-07-01,¿ï»ê±¤¿ª½Ã,PC-D,180000,180000
1729,T0000001756,S005,1,2019-03-16 07:45:57,OA003684,±è¹Î°Ç,2019-01-06 23:03,kamiki_misa@example.com,F,51,1968-01-12,´ëÀü±¤¿ª½Ã,PC-E,210000,210000
1730,T0000001757,S001,1,2019-03-16 08:00:31,IK936381,±è±âÂù,2019-02-01 2:13,shimomura_reiko@example.com,F,27,1992-05-19,´ë±¸±¤¿ª½Ã,PC-A,50000,50000
1731,T0000001758,S001,1,2019-03-16 08:44:45,PL975652,±èÇõ,2019-01-22 16:36,yonezawa_saki@example.com,F,69,1949-11-25,¼­¿ïÆ¯º°½Ã,PC-A,50000,50000
1732,T0000001759,S001,1,2019-03-16 08:45:38,TS037478,ÀÌÁÖ½Â,2019-02-20 12:59,doi_megumi@example.com,F,72,1946-08-12,±¤ÁÖ±¤¿ª½Ã,PC-A,50000,50000
1733,T0000001760,S004,1,2019-03-16 08:47:35,IK234815,±èÁø¿µ,2019-01-15 1:08,watabe_ryou@example.com,M,68,1951-07-27,¼­¿ïÆ¯º°½Ã,PC-D,180000,180000
1734,T0000001761,S004,1,2019-03-16 09:00:59,IK453239,ÀÌº¸±Ù,2019-02-26 19:56,terawaki_masatoshi@example.com,M,45,1974-04-17,´ëÀü±¤¿ª½Ã,PC-D,180000,180000
1735,T0000001762,S005,1,2019-03-16 09:12:29,HI506119,±è½ÃÇå,2019-01-10 8:42,tsukahara_yuuko@example.com,F,41,1978-01-21,ÀÎÃµ±¤¿ª½Ã,PC-E,210000,210000
1736,T0000001763,S005,1,2019-03-16 09:23:10,TS963433,±èÁö¿À,2019-01-06 16:12,ariga_stmaria@example.com,M,69,1950-08-05,´ëÀü±¤¿ª½Ã,PC-E,210000,210000
1737,T0000001764,S001,1,2019-03-16 09:35:07,AS670699,±è¼ºÂù,2019-01-16 12:04,matsunaga_erika@example.com,F,23,1996-07-01,ºÎ»ê±¤¿ª½Ã,PC-A,50000,50000
1738,T0000001765,S005,1,2019-03-16 09:52:24,HI994796,ÀÌÈ¿¸°,2019-03-06 4:53,matsuura_yui@example.com,F,49,1970-06-10,ºÎ»ê±¤¿ª½Ã,PC-E,210000,210000
1739,T0000001766,S001,1,2019-03-16 10:15:16,HI737185,±è½ÃÇõ,2019-01-26 21:47,arita_yuuko@example.com,F,24,1994-12-27,´ëÀü±¤¿ª½Ã,PC-A,50000,50000
1740,T0000001767,S001,1,2019-03-16 11:13:12,HI604733,±èµµ°â,2019-01-13 3:34,asami_haruka@example.com,F,43,1976-05-06,´ë±¸±¤¿ª½Ã,PC-A,50000,50000
1741,T0000001768,S002,1,2019-03-16 11:34:43,HD411688,ÀÌÇö°â,2019-02-22 22:02,maki_ryousuke@example.com,M,34,1985-05-26,ÀÎÃµ±¤¿ª½Ã,PC-B,85000,85000
1742,T0000001769,S002,1,2019-03-16 11:37:54,HI878806,±èÇÏ´ã,2019-02-05 20:57,iwata_masahiko@example.com,M,50,1969-03-27,±¤ÁÖ±¤¿ª½Ã,PC-B,85000,85000
1743,T0000001770,S005,1,2019-03-16 12:25:32,OA270440,ÀÌÀ±Á¤,2019-03-09 10:26,hata_yutaka@example.com,M,50,1968-08-15,ÀÎÃµ±¤¿ª½Ã,PC-E,210000,210000
1744,T0000001771,S005,1,2019-03-16 12:30:05,TS420082,ÀÌÁØÇù,2019-02-25 15:45,mori_ittoku@example.com,M,29,1990-03-14,¿ï»ê±¤¿ª½Ã,PC-E,210000,210000
1745,T0000001772,S003,2,2019-03-16 12:49:14,GD398654,ÀÌÅÂ¾ð,2019-02-20 22:19,shimizu_ryouko@example.com,F,41,1977-10-27,´ë±¸±¤¿ª½Ã,PC-C,120000,240000
1746,T0000001773,S005,1,2019-03-16 13:09:17,IK998240,±è°­À²,2019-02-16 4:34,arimura_satomi@example.com,F,72,1947-06-05,ÀÎÃµ±¤¿ª½Ã,PC-E,210000,210000
1747,T0000001774,S001,1,2019-03-16 13:26:31,TS999231,±èÈ«ÁØ,2019-02-10 15:05,yamaguchi_noriko@example.com,F,26,1992-08-12,ºÎ»ê±¤¿ª½Ã,PC-A,50000,50000
1748,T0000001775,S005,1,2019-03-16 14:04:08,HI733623,±è¼­¿Â,2019-02-14 22:55,watanabe_ruria@example.com,F,47,1971-12-30,¿ï»ê±¤¿ª½Ã,PC-E,210000,210000
1749,T0000001776,S002,1,2019-03-16 14:53:38,IK419862,ÀÌÇÏ¸°,2019-03-02 7:31,takenaka_kousuke@example.com,M,80,1939-04-25,´ëÀü±¤¿ª½Ã,PC-B,85000,85000
1750,T0000001777,S005,1,2019-03-16 15:44:25,OA396508,ÀÌ¼®Èñ,2019-02-23 3:22,nomura_noriko@example.com,F,38,1981-01-30,¼­¿ïÆ¯º°½Ã,PC-E,210000,210000
1751,T0000001778,S004,1,2019-03-16 15:46:08,PL049278,±è¼ö¿µ,2019-01-22 17:42,manabe_kyouko@example.com,F,60,1958-12-02,ÀÎÃµ±¤¿ª½Ã,PC-D,180000,180000
1752,T0000001779,S001,1,2019-03-16 17:33:45,HD719737,±èÇÏ¿ø,2019-01-30 23:23,fujisawa_tatsuya1@example.com,M,62,1957-05-22,ÀÎÃµ±¤¿ª½Ã,PC-A,50000,50000
1753,T0000001780,S005,1,2019-03-16 20:31:25,OA575737,±èÈ£Àç,2019-02-08 17:49,shibuya_maho@example.com,F,47,1971-10-16,ÀÎÃµ±¤¿ª½Ã,PC-E,210000,210000
1754,T0000001781,S002,1,2019-03-16 21:27:55,AS866028,±èÁÖÇö,2019-01-09 17:55,kitakawa_hiroki@example.com,M,51,1967-12-27,¼­¿ïÆ¯º°½Ã,PC-B,85000,85000
1755,T0000001782,S002,1,2019-03-16 21:38:19,HI664739,±è¹Î±Ù,2019-02-05 2:47,sako_erika@example.com,F,25,1994-01-03,´ëÀü±¤¿ª½Ã,PC-B,85000,85000
1756,T0000001783,S001,1,2019-03-16 22:24:35,TS855513,±èÀº¿ì,2019-01-02 8:18,mizutani_rena@example.com,F,69,1950-06-01,´ë±¸±¤¿ª½Ã,PC-A,50000,50000
1757,T0000001784,S001,1,2019-03-16 22:27:18,AS895302,±è±Ù¿ì,2019-01-21 21:08,iida_teppei@example.com,M,70,1948-12-20,´ëÀü±¤¿ª½Ã,PC-A,50000,50000
1758,T0000001785,S005,1,2019-03-16 22:38:59,GD378149,±èÇöºó,2019-01-09 11:30,fujiyama_masami@example.com,F,76,1942-10-03,ÀÎÃµ±¤¿ª½Ã,PC-E,210000,210000
1759,T0000001786,S005,1,2019-03-16 23:48:41,HI067846,±èÇÏÁø,2019-01-05 1:57,yanagi_you@example.com,M,33,1986-03-10,ºÎ»ê±¤¿ª½Ã,PC-E,210000,210000
1760,T0000001787,S005,1,2019-03-17 00:36:27,HI754267,±è½Â¾ð,2019-01-30 17:14,itou_masashi@example.com,M,30,1989-01-14,¼­¿ïÆ¯º°½Ã,PC-E,210000,210000
1761,T0000001787,S002,1,2019-03-17 00:36:27,HI754267,±è½Â¾ð,2019-01-30 17:14,itou_masashi@example.com,M,30,1989-01-14,¼­¿ïÆ¯º°½Ã,PC-B,85000,85000
1762,T0000001788,S001,1,2019-03-17 01:32:52,TS615394,±èÀç°â,2019-02-12 22:00,takamatsu_ryousuke@example.com,M,30,1989-02-02,ºÎ»ê±¤¿ª½Ã,PC-A,50000,50000
1763,T0000001789,S004,1,2019-03-17 02:13:32,TS099117,ÀÌÁö»ê,2019-02-20 2:11,yamamoto_rena@example.com,F,57,1962-06-06,ÀÎÃµ±¤¿ª½Ã,PC-D,180000,180000
1764,T0000001790,S005,1,2019-03-17 02:22:54,AS980426,ÀÌÀ±°æ,2019-03-13 13:37,shinozaki_yuu@example.com,F,29,1989-12-08,¿ï»ê±¤¿ª½Ã,PC-E,210000,210000
1765,T0000001791,S003,1,2019-03-17 02:40:40,OA144055,ÀÌ±â»Ý,2019-03-13 14:09,sakamoto_kogan@example.com,M,61,1958-05-25,ÀÎÃµ±¤¿ª½Ã,PC-C,120000,120000
1766,T0000001792,S002,1,2019-03-17 04:34:15,PL598638,±èÇöÀç,2019-01-19 21:24,shirota_takashi@example.com,M,33,1986-02-24,±¤ÁÖ±¤¿ª½Ã,PC-B,85000,85000
1767,T0000001793,S002,1,2019-03-17 05:46:48,GD595676,±èÀº»ó,2019-02-12 0:13,hamano_stmaria@example.com,F,80,1938-10-16,¼­¿ïÆ¯º°½Ã,PC-B,85000,85000
1768,T0000001794,S004,1,2019-03-17 06:23:38,TS474137,ÀÌ½ÅÀ¯,2019-02-23 16:31,shiraki_ryou@example.com,F,46,1973-01-18,´ëÀü±¤¿ª½Ã,PC-D,180000,180000
1769,T0000001795,S005,1,2019-03-17 06:53:17,HI390909,ÀÌÃ¶¹Î,2019-02-25 21:58,yoshizawa_akihiro@example.com,M,32,1986-08-31,´ë±¸±¤¿ª½Ã,PC-E,210000,210000
1770,T0000001796,S002,2,2019-03-17 07:20:24,HD809345,±èÀº¼º,2019-01-04 22:37,shimoyama_rio@example.com,F,51,1967-10-04,ºÎ»ê±¤¿ª½Ã,PC-B,85000,170000
1771,T0000001797,S001,1,2019-03-17 07:29:07,OA452734,±è½Ã¿Ï,2019-01-06 16:10,fukuyama_ken@example.com,M,75,1944-05-06,¼­¿ïÆ¯º°½Ã,PC-A,50000,50000
1772,T0000001798,S005,1,2019-03-17 08:26:39,HD556323,ÀÌ¿µ¿ø,2019-02-26 3:18,nara_shunji@example.com,M,35,1984-04-06,´ëÀü±¤¿ª½Ã,PC-E,210000,210000
1773,T0000001799,S002,1,2019-03-17 10:02:26,GD185040,ÀÌ¿ë¼®,2019-02-28 13:29,sugai_hiro@example.com,M,52,1967-01-12,ÀÎÃµ±¤¿ª½Ã,PC-B,85000,85000
1774,T0000001800,S002,2,2019-03-17 11:45:35,PL417119,ÀÌÈÄ,2019-02-24 9:11,morita_akiyoshi@example.com,M,22,1996-09-24,±¤ÁÖ±¤¿ª½Ã,PC-B,85000,170000
1775,T0000001801,S002,1,2019-03-17 12:37:06,PL550068,ÀÌ¼¼Èñ,2019-03-07 21:57,honnyama_mantarou@example.com,M,50,1968-10-14,´ë±¸±¤¿ª½Ã,PC-B,85000,85000
1776,T0000001802,S005,1,2019-03-17 13:50:27,OA969891,±èÁØ½Ä,2019-02-06 20:57,abe_michiko@example.com,F,40,1979-04-30,ÀÎÃµ±¤¿ª½Ã,PC-E,210000,210000
1777,T0000001803,S001,1,2019-03-17 15:30:18,OA837154,ÀÌ´Ù¿¹,2019-03-09 1:51,akashiya_ryousuke@example.com,M,35,1984-04-30,¼­¿ïÆ¯º°½Ã,PC-A,50000,50000
1778,T0000001804,S001,1,2019-03-17 16:00:07,TS842808,±èµ¿È­,2019-02-04 12:38,furuta_kousuke@example.com,M,40,1979-06-01,ºÎ»ê±¤¿ª½Ã,PC-A,50000,50000
1779,T0000001805,S002,1,2019-03-17 16:05:06,PL749842,±èÂùÇü,2019-02-05 14:15,ima_keiko@example.com,F,41,1978-06-20,ºÎ»ê±¤¿ª½Ã,PC-B,85000,85000
1780,T0000001806,S001,1,2019-03-17 16:57:15,AS278780,ÀÌÇÑ¹Î,2019-02-22 9:50,hirosue_nagatoshi@example.com,M,54,1964-10-27,ÀÎÃµ±¤¿ª½Ã,PC-A,50000,50000
1781,T0000001807,S005,1,2019-03-17 17:03:05,HD285695,±èÈñ¿ì,2019-02-05 11:44,oomura_saki@example.com,F,40,1979-05-15,ºÎ»ê±¤¿ª½Ã,PC-E,210000,210000
1782,T0000001808,S001,1,2019-03-17 17:07:23,PL941345,ÀÌ¿©Àº,2019-03-11 5:17,wakasugi_tohru@example.com,M,46,1973-06-25,¼­¿ïÆ¯º°½Ã,PC-A,50000,50000
1783,T0000001809,S002,1,2019-03-17 17:26:52,HI050277,±èÀç¿í,2019-01-21 2:45,tannno_hiromi@example.com,F,68,1951-01-18,¿ï»ê±¤¿ª½Ã,PC-B,85000,85000
1784,T0000001810,S004,1,2019-03-17 17:35:54,IK453239,ÀÌº¸±Ù,2019-02-26 19:56,terawaki_masatoshi@example.com,M,45,1974-04-17,´ëÀü±¤¿ª½Ã,PC-D,180000,180000
1785,T0000001811,S002,2,2019-03-17 18:03:02,IK453226,±èÀÎÂù,2019-02-09 7:52,takagi_nana@example.com,F,44,1975-05-29,ÀÎÃµ±¤¿ª½Ã,PC-B,85000,170000
1786,T0000001812,S005,1,2019-03-17 19:18:19,HI245631,ÀÌ¹ÎÁ¤,2019-03-04 6:34,nakata_michiko@example.com,F,26,1993-01-20,¿ï»ê±¤¿ª½Ã,PC-E,210000,210000
1787,T0000001812,S005,1,2019-03-17 19:18:19,HI245631,ÀÌ¹ÎÁ¤,2019-03-04 6:34,nakata_michiko@example.com,F,26,1993-01-20,¿ï»ê±¤¿ª½Ã,PC-E,210000,210000
1788,T0000001813,S002,1,2019-03-17 20:16:19,GD785491,±è¹ÎÁ¦,2019-01-13 22:16,hida_yutaka@example.com,M,45,1974-07-16,¼­¿ïÆ¯º°½Ã,PC-B,85000,85000
1789,T0000001814,S002,2,2019-03-17 20:58:21,OA761455,ÀÌÇÏÀº,2019-03-01 21:02,fujimoto_kanji@example.com,M,25,1993-11-26,´ëÀü±¤¿ª½Ã,PC-B,85000,170000
1790,T0000001815,S004,1,2019-03-17 20:58:33,HD908685,±è±âÈÆ,2019-01-27 9:01,sanada_erika@example.com,F,27,1991-12-12,ÀÎÃµ±¤¿ª½Ã,PC-D,180000,180000
1791,T0000001816,S001,1,2019-03-17 21:24:27,PL407755,±è·Î°Ç,2019-02-03 8:59,ishimaru_ryou@example.com,F,36,1983-01-30,ºÎ»ê±¤¿ª½Ã,PC-A,50000,50000
1792,T0000001817,S005,1,2019-03-17 23:47:28,IK093147,ÀÌº¸¶ó,2019-03-13 22:39,uchino_naoto@example.com,M,54,1965-06-01,¼­¿ïÆ¯º°½Ã,PC-E,210000,210000
1793,T0000001818,S005,1,2019-03-18 00:01:44,IK129813,ÀÌÈ¿Áø,2019-02-24 23:26,nakamura_takashi@example.com,M,64,1955-03-28,¿ï»ê±¤¿ª½Ã,PC-E,210000,210000
1794,T0000001819,S003,2,2019-03-18 00:03:22,HD113386,ÀÌÁöÀÌ,2019-03-17 22:44,kubota_kenichi@example.com,M,61,1958-07-13,´ëÀü±¤¿ª½Ã,PC-C,120000,240000
1795,T0000001820,S005,1,2019-03-18 01:11:21,HD919452,±è´Ù¹Î,2019-01-31 6:23,sakai_hiroaki@example.com,M,21,1998-04-23,ÀÎÃµ±¤¿ª½Ã,PC-E,210000,210000
1796,T0000001821,S005,1,2019-03-18 01:24:34,AS499893,±è¿ø±Ô,2019-02-14 22:02,igawa_riho@example.com,F,38,1981-05-29,´ëÀü±¤¿ª½Ã,PC-E,210000,210000
1797,T0000001822,S001,2,2019-03-18 01:33:53,AS621407,ÀÌ¹ÎÈñ,2019-03-09 22:35,yanagi_yuuta@example.com,M,29,1990-07-15,´ë±¸±¤¿ª½Ã,PC-A,50000,100000
1798,T0000001823,S005,1,2019-03-18 02:56:13,HD793729,ÀÌ¿¹Àº,2019-03-02 1:00,yasui_masakazu@example.com,M,31,1987-12-14,¼­¿ïÆ¯º°½Ã,PC-E,210000,210000
1799,T0000001824,S004,1,2019-03-18 03:42:50,GD518514,±è¿øºó,2019-01-27 16:56,yanagida_masayuki@example.com,M,37,1981-12-26,¼­¿ïÆ¯º°½Ã,PC-D,180000,180000
1800,T0000001825,S001,2,2019-03-18 04:04:11,GD144013,ÀÌÀº·ü,2019-02-23 19:49,kawanishi_yuuichi@example.com,M,63,1956-05-02,ºÎ»ê±¤¿ª½Ã,PC-A,50000,100000
1801,T0000001826,S001,2,2019-03-18 05:31:21,GD082396,±è´ë°æ,2019-02-09 16:38,mizutani_rokurou@example.com,M,31,1988-04-12,´ëÀü±¤¿ª½Ã,PC-A,50000,100000
1802,T0000001827,S001,1,2019-03-18 06:34:56,AS820169,±è½Â¹ü,2019-01-18 15:39,nishikawa_katsumi@example.com,M,67,1951-12-03,¼­¿ïÆ¯º°½Ã,PC-A,50000,50000
1803,T0000001828,S003,1,2019-03-18 07:08:27,AS547635,±è°Ç¹Î,2019-01-27 9:50,tsuduki_yuuta@example.com,M,76,1943-05-24,¼­¿ïÆ¯º°½Ã,PC-C,120000,120000
1804,T0000001829,S003,1,2019-03-18 08:14:34,HI405294,ÀÌÀÌÁ¤,2019-03-18 6:38,tanikawa_hiroshi@example.com,M,40,1979-04-09,´ë±¸±¤¿ª½Ã,PC-C,120000,120000
1805,T0000001830,S002,2,2019-03-18 09:48:54,AS024181,ÀÌ¾Æ¸®,2019-03-11 21:18,houjou_kimiaki@example.com,M,32,1986-11-15,´ë±¸±¤¿ª½Ã,PC-B,85000,170000
1806,T0000001831,S001,1,2019-03-18 09:56:56,OA672463,±èµ¿È¯,2019-01-20 9:31,kusano_miwako@example.com,F,43,1975-12-28,±¤ÁÖ±¤¿ª½Ã,PC-A,50000,50000
1807,T0000001832,S001,1,2019-03-18 11:18:30,HD321813,ÀÌ¿ì°â,2019-02-19 13:57,kaionji_ami@example.com,F,27,1991-12-30,¼­¿ïÆ¯º°½Ã,PC-A,50000,50000
1808,T0000001833,S002,1,2019-03-18 11:44:01,HI777712,±èÀÎ±Ô,2019-02-09 17:43,yokoi_sora@example.com,F,74,1945-02-27,¼­¿ïÆ¯º°½Ã,PC-B,85000,85000
1809,T0000001834,S005,1,2019-03-18 12:36:23,HD631824,±èÁØ¼·,2019-02-01 0:38,ooshiro_fumiya@example.com,M,76,1943-05-15,´ëÀü±¤¿ª½Ã,PC-E,210000,210000
1810,T0000001835,S001,1,2019-03-18 12:43:46,HD761271,±è¹Î»ó,2019-02-05 2:26,imada_hideki@example.com,M,21,1998-07-13,ºÎ»ê±¤¿ª½Ã,PC-A,50000,50000
1811,T0000001835,S001,1,2019-03-18 12:43:46,HD761271,±è¹Î»ó,2019-02-05 2:26,imada_hideki@example.com,M,21,1998-07-13,ºÎ»ê±¤¿ª½Ã,PC-A,50000,50000
1812,T0000001836,S005,1,2019-03-18 12:45:51,GD852474,±è¸®È¯,2019-02-12 16:36,misaki_masaaki@example.com,M,77,1941-11-14,´ë±¸±¤¿ª½Ã,PC-E,210000,210000
1813,T0000001837,S003,1,2019-03-18 13:26:05,TS806267,ÀÌ½Â¾Æ,2019-03-03 14:49,kon_akane@example.com,F,63,1955-08-17,´ë±¸±¤¿ª½Ã,PC-C,120000,120000
1814,T0000001838,S004,1,2019-03-18 13:27:12,OA096601,±èÃ¢¿ì,2019-02-13 12:55,tahara_rie@example.com,F,35,1984-07-12,ÀÎÃµ±¤¿ª½Ã,PC-D,180000,180000
1815,T0000001839,S001,2,2019-03-18 13:39:00,HI635742,ÀÌ¿¬°æ,2019-03-16 0:35,yo_sayuri@example.com,F,55,1964-06-24,¼­¿ïÆ¯º°½Ã,PC-A,50000,100000
1816,T0000001840,S002,2,2019-03-18 14:33:26,HD760983,±èÅÂ°Ç,2019-01-13 11:55,kano_shingo@example.com,M,50,1968-11-23,´ëÀü±¤¿ª½Ã,PC-B,85000,170000
1817,T0000001841,S004,1,2019-03-18 15:48:17,HD556323,ÀÌ¿µ¿ø,2019-02-26 3:18,nara_shunji@example.com,M,35,1984-04-06,´ëÀü±¤¿ª½Ã,PC-D,180000,180000
1818,T0000001842,S001,1,2019-03-18 15:54:10,AS586641,±è¼Ö¹Î,2019-02-06 2:13,suekichi_yousuke@example.com,M,57,1962-02-14,±¤ÁÖ±¤¿ª½Ã,PC-A,50000,50000
1819,T0000001843,S001,1,2019-03-18 16:39:24,HD867526,ÀÌÀç»ó,2019-02-19 6:22,ooniwa_sachiko@example.com,F,72,1947-07-03,ÀÎÃµ±¤¿ª½Ã,PC-A,50000,50000
1820,T0000001843,S005,1,2019-03-18 16:39:24,HD867526,ÀÌÀç»ó,2019-02-19 6:22,ooniwa_sachiko@example.com,F,72,1947-07-03,ÀÎÃµ±¤¿ª½Ã,PC-E,210000,210000
1821,T0000001844,S001,2,2019-03-18 17:25:54,HD838779,ÀÌ¿¹À²,2019-02-19 2:45,matsuzawa_ema@example.com,F,66,1952-09-16,´ëÀü±¤¿ª½Ã,PC-A,50000,100000
1822,T0000001845,S005,1,2019-03-18 18:10:38,OA142331,±è°ÇÇü,2019-01-31 4:03,nishijima_chikako@example.com,F,55,1964-06-03,´ëÀü±¤¿ª½Ã,PC-E,210000,210000
1823,T0000001846,S001,1,2019-03-18 18:23:59,PL659352,±èÁØ,2019-01-04 17:49,ooshita_ryou@example.com,M,50,1968-12-14,±¤ÁÖ±¤¿ª½Ã,PC-A,50000,50000
1824,T0000001847,S003,1,2019-03-18 18:47:27,IK867288,±èÁ¾ÈÆ,2019-01-27 10:43,tsuchihashi_akihiro@example.com,M,60,1959-02-01,´ëÀü±¤¿ª½Ã,PC-C,120000,120000
1825,T0000001848,S001,1,2019-03-18 19:58:23,HD532552,ÀÌ¼ºÀÏ,2019-02-22 11:14,kamei_masahiko@example.com,M,43,1975-09-27,ÀÎÃµ±¤¿ª½Ã,PC-A,50000,50000
1826,T0000001849,S001,1,2019-03-18 20:55:20,OA270348,±èÃ¢Çö,2019-01-22 5:00,takigawa_ruria@example.com,F,80,1939-01-09,ºÎ»ê±¤¿ª½Ã,PC-A,50000,50000
1827,T0000001850,S001,1,2019-03-18 21:04:58,IK132840,±è¼º¿ø,2019-01-12 5:04,nakaoka_kou@example.com,F,60,1959-05-25,¿ï»ê±¤¿ª½Ã,PC-A,50000,50000
1828,T0000001851,S003,1,2019-03-18 22:17:18,AS860362,±èÀ±½Â,2019-02-17 9:01,iwabuchi_akira@example.com,M,27,1991-11-18,±¤ÁÖ±¤¿ª½Ã,PC-C,120000,120000
1829,T0000001852,S002,1,2019-03-18 22:25:26,GD563129,±èÃ¢¹Î,2019-01-16 1:19,tanabe_mitsuhiro@example.com,M,76,1943-01-22,ºÎ»ê±¤¿ª½Ã,PC-B,85000,85000
1830,T0000001853,S002,1,2019-03-18 23:09:25,GD574913,ÀÌÈñ¼­,2019-02-28 14:12,yamauchi_kisuke@example.com,M,62,1956-10-18,ºÎ»ê±¤¿ª½Ã,PC-B,85000,85000
1831,T0000001854,S005,1,2019-03-19 00:14:45,OA923215,±è¿ìÂù,2019-01-10 9:50,kagawa_ryuukichi@example.com,M,38,1981-06-10,±¤ÁÖ±¤¿ª½Ã,PC-E,210000,210000
1832,T0000001855,S002,2,2019-03-19 02:55:29,HD962462,ÀÌÃ¤ºó,2019-02-27 23:30,honnyama_saki@example.com,F,67,1951-12-04,ÀÎÃµ±¤¿ª½Ã,PC-B,85000,170000
